"tl3_id","tl2_id","tl1_id","iso3","name_or","name_en","name_fr","continenta","reg_name_p","EU","EEA","mapineq"
"US011","999","USA92","USA","Atlanta-Sandy Springs-Gainesville, GA-AL","Atlanta-Sandy Springs-Gainesville, GA-AL","Atlanta-Sandy Springs-Gainesville, GA-AL","t","Atlanta-Sandy Springs-Gainesville, GA-AL",FALSE,FALSE,FALSE
"US012","999","USA92","USA","Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC","t","Augusta-Richmond County, GA-SC",FALSE,FALSE,FALSE
"US013","999","USA92","USA","Austin-Round Rock, TX","Austin-Round Rock, TX","Austin-Round Rock, TX","t","Austin-Round Rock, TX",FALSE,FALSE,FALSE
"US014","999","USA92","USA","Bangor, ME","Bangor, ME","Bangor, ME","t","Bangor, ME",FALSE,FALSE,FALSE
"US015","999","USA92","USA","Baton Rouge-Pierre Part, LA","Baton Rouge-Pierre Part, LA","Baton Rouge-Pierre Part, LA","t","Baton Rouge-Pierre Part, LA",FALSE,FALSE,FALSE
"US016","999","USA92","USA","Beaumont-Port Arthur, TX","Beaumont-Port Arthur, TX","Beaumont-Port Arthur, TX","t","Beaumont-Port Arthur, TX",FALSE,FALSE,FALSE
"US017","999","USA92","USA","Bend-Prineville, OR","Bend-Prineville, OR","Bend-Prineville, OR","t","Bend-Prineville, OR",FALSE,FALSE,FALSE
"US018","999","USA92","USA","Billings, MT","Billings, MT","Billings, MT","t","Billings, MT",FALSE,FALSE,FALSE
"US019","999","USA92","USA","Birmingham-Hoover-Cullman, AL","Birmingham-Hoover-Cullman, AL","Birmingham-Hoover-Cullman, AL","t","Birmingham-Hoover-Cullman, AL",FALSE,FALSE,FALSE
"US020","999","USA92","USA","Bismarck, ND","Bismarck, ND","Bismarck, ND","t","Bismarck, ND",FALSE,FALSE,FALSE
"US021","999","USA92","USA","Boise City-Nampa, ID","Boise City-Nampa, ID","Boise City-Nampa, ID","t","Boise City-Nampa, ID",FALSE,FALSE,FALSE
"US022","999","USA92","USA","Boston-Worcester-Manchester, MA-NH","Boston-Worcester-Manchester, MA-NH","Boston-Worcester-Manchester, MA-NH","t","Boston-Worcester-Manchester, MA-NH",FALSE,FALSE,FALSE
"US023","999","USA92","USA","Buffalo-Niagara-Cattaraugus, NY","Buffalo-Niagara-Cattaraugus, NY","Buffalo-Niagara-Cattaraugus, NY","t","Buffalo-Niagara-Cattaraugus, NY",FALSE,FALSE,FALSE
"US024","999","USA92","USA","Burlington-South Burlington, VT","Burlington-South Burlington, VT","Burlington-South Burlington, VT","t","Burlington-South Burlington, VT",FALSE,FALSE,FALSE
"US025","999","USA92","USA","Cape Girardeau-Jackson, MO-IL","Cape Girardeau-Jackson, MO-IL","Cape Girardeau-Jackson, MO-IL","t","Cape Girardeau-Jackson, MO-IL",FALSE,FALSE,FALSE
"US026","999","USA92","USA","Casper, WY","Casper, WY","Casper, WY","t","Casper, WY",FALSE,FALSE,FALSE
"US027","999","USA92","USA","Cedar Rapids, IA","Cedar Rapids, IA","Cedar Rapids, IA","t","Cedar Rapids, IA",FALSE,FALSE,FALSE
"US028","999","USA92","USA","Champaign-Urbana, IL","Champaign-Urbana, IL","Champaign-Urbana, IL","t","Champaign-Urbana, IL",FALSE,FALSE,FALSE
"US029","999","USA92","USA","Charleston, WV","Charleston, WV","Charleston, WV","t","Charleston, WV",FALSE,FALSE,FALSE
"US030","999","USA92","USA","Charleston-North Charleston, SC","Charleston-North Charleston, SC","Charleston-North Charleston, SC","t","Charleston-North Charleston, SC",FALSE,FALSE,FALSE
"US031","999","USA92","USA","Charlotte-Gastonia-Salisbury, NC-SC","Charlotte-Gastonia-Salisbury, NC-SC","Charlotte-Gastonia-Salisbury, NC-SC","t","Charlotte-Gastonia-Salisbury, NC-SC",FALSE,FALSE,FALSE
"US032","999","USA92","USA","Chicago-Naperville-Michigan City, IL-IN-WI","Chicago-Naperville-Michigan City, IL-IN-WI","Chicago-Naperville-Michigan City, IL-IN-WI","t","Chicago-Naperville-Michigan City, IL-IN-WI",FALSE,FALSE,FALSE
"US033","999","USA92","USA","Cincinnati-Middletown-Wilmington, OH-KY-IN","Cincinnati-Middletown-Wilmington, OH-KY-IN","Cincinnati-Middletown-Wilmington, OH-KY-IN","t","Cincinnati-Middletown-Wilmington, OH-KY-IN",FALSE,FALSE,FALSE
"US034","999","USA92","USA","Clarksburg, WV + Morgantown, WV","Clarksburg, WV + Morgantown, WV","Clarksburg, WV + Morgantown, WV","t","Clarksburg, WV + Morgantown, WV",FALSE,FALSE,FALSE
"US035","999","USA92","USA","Cleveland-Akron-Elyria, OH","Cleveland-Akron-Elyria, OH","Cleveland-Akron-Elyria, OH","t","Cleveland-Akron-Elyria, OH",FALSE,FALSE,FALSE
"US036","999","USA92","USA","Colorado Springs, CO","Colorado Springs, CO","Colorado Springs, CO","t","Colorado Springs, CO",FALSE,FALSE,FALSE
"US037","999","USA92","USA","Columbia, MO","Columbia, MO","Columbia, MO","t","Columbia, MO",FALSE,FALSE,FALSE
"US038","999","USA92","USA","Columbia-Newberry, SC","Columbia-Newberry, SC","Columbia-Newberry, SC","t","Columbia-Newberry, SC",FALSE,FALSE,FALSE
"US039","999","USA92","USA","Columbus-Auburn-Opelika, GA-AL","Columbus-Auburn-Opelika, GA-AL","Columbus-Auburn-Opelika, GA-AL","t","Columbus-Auburn-Opelika, GA-AL",FALSE,FALSE,FALSE
"US040","999","USA92","USA","Columbus-Marion-Chillicothe, OH","Columbus-Marion-Chillicothe, OH","Columbus-Marion-Chillicothe, OH","t","Columbus-Marion-Chillicothe, OH",FALSE,FALSE,FALSE
"US041","999","USA92","USA","Corpus Christi-Kingsville, TX","Corpus Christi-Kingsville, TX","Corpus Christi-Kingsville, TX","t","Corpus Christi-Kingsville, TX",FALSE,FALSE,FALSE
"US042","999","USA92","USA","Dallas-Fort Worth, TX","Dallas-Fort Worth, TX","Dallas-Fort Worth, TX","t","Dallas-Fort Worth, TX",FALSE,FALSE,FALSE
"US043","999","USA92","USA","Davenport-Moline-Rock Island, IA-IL","Davenport-Moline-Rock Island, IA-IL","Davenport-Moline-Rock Island, IA-IL","t","Davenport-Moline-Rock Island, IA-IL",FALSE,FALSE,FALSE
"US044","999","USA92","USA","Dayton-Springfield-Greenville, OH","Dayton-Springfield-Greenville, OH","Dayton-Springfield-Greenville, OH","t","Dayton-Springfield-Greenville, OH",FALSE,FALSE,FALSE
"US045","999","USA92","USA","Denver-Aurora-Boulder, CO","Denver-Aurora-Boulder, CO","Denver-Aurora-Boulder, CO","t","Denver-Aurora-Boulder, CO",FALSE,FALSE,FALSE
"US046","999","USA92","USA","Des Moines-Newton-Pella, IA","Des Moines-Newton-Pella, IA","Des Moines-Newton-Pella, IA","t","Des Moines-Newton-Pella, IA",FALSE,FALSE,FALSE
"US047","999","USA92","USA","Detroit-Warren-Flint, MI","Detroit-Warren-Flint, MI","Detroit-Warren-Flint, MI","t","Detroit-Warren-Flint, MI",FALSE,FALSE,FALSE
"US048","999","USA92","USA","Dothan-Enterprise-Ozark, AL","Dothan-Enterprise-Ozark, AL","Dothan-Enterprise-Ozark, AL","t","Dothan-Enterprise-Ozark, AL",FALSE,FALSE,FALSE
"US049","999","USA92","USA","Dover, DE","Dover, DE","Dover, DE","t","Dover, DE",FALSE,FALSE,FALSE
"US050","999","USA92","USA","Duluth, MN-WI","Duluth, MN-WI","Duluth, MN-WI","t","Duluth, MN-WI",FALSE,FALSE,FALSE
"US051","999","USA92","USA","El Paso, TX","El Paso, TX","El Paso, TX","t","El Paso, TX",FALSE,FALSE,FALSE
"US052","999","USA92","USA","Erie, PA","Erie, PA","Erie, PA","t","Erie, PA",FALSE,FALSE,FALSE
"US053","999","USA92","USA","Eugene-Springfield, OR","Eugene-Springfield, OR","Eugene-Springfield, OR","t","Eugene-Springfield, OR",FALSE,FALSE,FALSE
"US054","999","USA92","USA","Evansville, IN-KY","Evansville, IN-KY","Evansville, IN-KY","t","Evansville, IN-KY",FALSE,FALSE,FALSE
"US055","999","USA92","USA","Fargo-Wahpeton, ND-MN","Fargo-Wahpeton, ND-MN","Fargo-Wahpeton, ND-MN","t","Fargo-Wahpeton, ND-MN",FALSE,FALSE,FALSE
"US056","999","USA92","USA","Farmington, NM","Farmington, NM","Farmington, NM","t","Farmington, NM",FALSE,FALSE,FALSE
"US057","999","USA92","USA","Fayetteville-Springdale-Rogers, AR-MO","Fayetteville-Springdale-Rogers, AR-MO","Fayetteville-Springdale-Rogers, AR-MO","t","Fayetteville-Springdale-Rogers, AR-MO",FALSE,FALSE,FALSE
"US058","999","USA92","USA","Flagstaff, AZ","Flagstaff, AZ","Flagstaff, AZ","t","Flagstaff, AZ",FALSE,FALSE,FALSE
"US059","999","USA92","USA","Fort Smith, AR-OK","Fort Smith, AR-OK","Fort Smith, AR-OK","t","Fort Smith, AR-OK",FALSE,FALSE,FALSE
"US060","999","USA92","USA","Fort Wayne-Huntington-Auburn, IN","Fort Wayne-Huntington-Auburn, IN","Fort Wayne-Huntington-Auburn, IN","t","Fort Wayne-Huntington-Auburn, IN",FALSE,FALSE,FALSE
"US061","999","USA92","USA","Fresno-Madera, CA","Fresno-Madera, CA","Fresno-Madera, CA","t","Fresno-Madera, CA",FALSE,FALSE,FALSE
"US062","999","USA92","USA","Gainesville, FL","Gainesville, FL","Gainesville, FL","t","Gainesville, FL",FALSE,FALSE,FALSE
"US063","999","USA92","USA","Grand Forks, ND-MN","Grand Forks, ND-MN","Grand Forks, ND-MN","t","Grand Forks, ND-MN",FALSE,FALSE,FALSE
"US064","999","USA92","USA","Grand Rapids-Muskegon-Holland, MI","Grand Rapids-Muskegon-Holland, MI","Grand Rapids-Muskegon-Holland, MI","t","Grand Rapids-Muskegon-Holland, MI",FALSE,FALSE,FALSE
"US065","999","USA92","USA","Great Falls, MT","Great Falls, MT","Great Falls, MT","t","Great Falls, MT",FALSE,FALSE,FALSE
"US066","999","USA92","USA","Greensboro--Winston-Salem--High Point, NC","Greensboro--Winston-Salem--High Point, NC","Greensboro--Winston-Salem--High Point, NC","t","Greensboro--Winston-Salem--High Point, NC",FALSE,FALSE,FALSE
"US067","999","USA92","USA","Greenville, NC","Greenville, NC","Greenville, NC","t","Greenville, NC",FALSE,FALSE,FALSE
"US068","999","USA92","USA","Greenville-Spartanburg-Anderson, SC","Greenville-Spartanburg-Anderson, SC","Greenville-Spartanburg-Anderson, SC","t","Greenville-Spartanburg-Anderson, SC",FALSE,FALSE,FALSE
"US069","999","USA92","USA","Gulfport-Biloxi-Pascagoula, MS","Gulfport-Biloxi-Pascagoula, MS","Gulfport-Biloxi-Pascagoula, MS","t","Gulfport-Biloxi-Pascagoula, MS",FALSE,FALSE,FALSE
"US070","999","USA92","USA","Harrisburg-Carlisle-Lebanon, PA","Harrisburg-Carlisle-Lebanon, PA","Harrisburg-Carlisle-Lebanon, PA","t","Harrisburg-Carlisle-Lebanon, PA",FALSE,FALSE,FALSE
"US071","999","USA92","USA","Harrisonburg, VA","Harrisonburg, VA","Harrisonburg, VA","t","Harrisonburg, VA",FALSE,FALSE,FALSE
"US072","999","USA92","USA","Hartford-West Hartford-Willimantic, CT","Hartford-West Hartford-Willimantic, CT","Hartford-West Hartford-Willimantic, CT","t","Hartford-West Hartford-Willimantic, CT",FALSE,FALSE,FALSE
"US073","999","USA92","USA","Helena, MT","Helena, MT","Helena, MT","t","Helena, MT",FALSE,FALSE,FALSE
"US074","999","USA92","USA","Honolulu, HI","Honolulu, HI","Honolulu, HI","t","Honolulu, HI",FALSE,FALSE,FALSE
"US075","999","USA92","USA","Houston-Baytown-Huntsville, TX","Houston-Baytown-Huntsville, TX","Houston-Baytown-Huntsville, TX","t","Houston-Baytown-Huntsville, TX",FALSE,FALSE,FALSE
"US076","999","USA92","USA","Huntsville-Decatur, AL","Huntsville-Decatur, AL","Huntsville-Decatur, AL","t","Huntsville-Decatur, AL",FALSE,FALSE,FALSE
"US077","999","USA92","USA","Idaho Falls-Blackfoot, ID","Idaho Falls-Blackfoot, ID","Idaho Falls-Blackfoot, ID","t","Idaho Falls-Blackfoot, ID",FALSE,FALSE,FALSE
"US078","999","USA92","USA","Indianapolis-Anderson-Columbus, IN","Indianapolis-Anderson-Columbus, IN","Indianapolis-Anderson-Columbus, IN","t","Indianapolis-Anderson-Columbus, IN",FALSE,FALSE,FALSE
"US079","999","USA92","USA","Jacksonville, FL","Jacksonville, FL","Jacksonville, FL","t","Jacksonville, FL",FALSE,FALSE,FALSE
"US080","999","USA92","USA","Jackson-Yazoo City, MS","Jackson-Yazoo City, MS","Jackson-Yazoo City, MS","t","Jackson-Yazoo City, MS",FALSE,FALSE,FALSE
"US081","999","USA92","USA","Johnson City-Kingsport-Bristol (Tri-Cities), TN-VA","Johnson City-Kingsport-Bristol (Tri-Cities), TN-VA","Johnson City-Kingsport-Bristol (Tri-Cities), TN-VA","t","Johnson City-Kingsport-Bristol (Tri-Cities), TN-VA",FALSE,FALSE,FALSE
"US082","999","USA92","USA","Jonesboro, AR","Jonesboro, AR","Jonesboro, AR","t","Jonesboro, AR",FALSE,FALSE,FALSE
"US083","999","USA92","USA","Joplin, MO","Joplin, MO","Joplin, MO","t","Joplin, MO",FALSE,FALSE,FALSE
"US084","999","USA92","USA","Kansas City-Overland Park-Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS","t","Kansas City-Overland Park-Kansas City, MO-KS",FALSE,FALSE,FALSE
"US085","999","USA92","USA","Kearney, NE","Kearney, NE","Kearney, NE","t","Kearney, NE",FALSE,FALSE,FALSE
"US086","999","USA92","USA","Kennewick-Richland-Pasco, WA","Kennewick-Richland-Pasco, WA","Kennewick-Richland-Pasco, WA","t","Kennewick-Richland-Pasco, WA",FALSE,FALSE,FALSE
"US087","999","USA92","USA","Killeen-Temple-Fort Hood, TX","Killeen-Temple-Fort Hood, TX","Killeen-Temple-Fort Hood, TX","t","Killeen-Temple-Fort Hood, TX",FALSE,FALSE,FALSE
"US088","999","USA92","USA","Knoxville-Sevierville-La Follette, TN","Knoxville-Sevierville-La Follette, TN","Knoxville-Sevierville-La Follette, TN","t","Knoxville-Sevierville-La Follette, TN",FALSE,FALSE,FALSE
"US089","999","USA92","USA","La Crosse, WI-MN","La Crosse, WI-MN","La Crosse, WI-MN","t","La Crosse, WI-MN",FALSE,FALSE,FALSE
"US090","999","USA92","USA","Lafayette-Acadiana, LA","Lafayette-Acadiana, LA","Lafayette-Acadiana, LA","t","Lafayette-Acadiana, LA",FALSE,FALSE,FALSE
"US091","999","USA92","USA","Lake Charles-Jennings, LA","Lake Charles-Jennings, LA","Lake Charles-Jennings, LA","t","Lake Charles-Jennings, LA",FALSE,FALSE,FALSE
"US092","999","USA92","USA","Las Vegas-Paradise-Pahrump, NV","Las Vegas-Paradise-Pahrump, NV","Las Vegas-Paradise-Pahrump, NV","t","Las Vegas-Paradise-Pahrump, NV",FALSE,FALSE,FALSE
"US093","999","USA92","USA","Lewiston, ID-WA","Lewiston, ID-WA","Lewiston, ID-WA","t","Lewiston, ID-WA",FALSE,FALSE,FALSE
"US094","999","USA92","USA","Lexington-Fayette--Frankfort--Richmond, KY","Lexington-Fayette--Frankfort--Richmond, KY","Lexington-Fayette--Frankfort--Richmond, KY","t","Lexington-Fayette--Frankfort--Richmond, KY",FALSE,FALSE,FALSE
"US095","999","USA92","USA","Lincoln, NE","Lincoln, NE","Lincoln, NE","t","Lincoln, NE",FALSE,FALSE,FALSE
"US096","999","USA92","USA","Little Rock-North Little Rock-Pine Bluff, AR","Little Rock-North Little Rock-Pine Bluff, AR","Little Rock-North Little Rock-Pine Bluff, AR","t","Little Rock-North Little Rock-Pine Bluff, AR",FALSE,FALSE,FALSE
"US097","999","USA92","USA","Los Angeles-Long Beach-Riverside, CA","Los Angeles-Long Beach-Riverside, CA","Los Angeles-Long Beach-Riverside, CA","t","Los Angeles-Long Beach-Riverside, CA",FALSE,FALSE,FALSE
"US098","999","USA92","USA","Louisville-Elizabethtown-Scottsburg, KY-IN","Louisville-Elizabethtown-Scottsburg, KY-IN","Louisville-Elizabethtown-Scottsburg, KY-IN","t","Louisville-Elizabethtown-Scottsburg, KY-IN",FALSE,FALSE,FALSE
"US099","999","USA92","USA","Lubbock-Levelland, TX","Lubbock-Levelland, TX","Lubbock-Levelland, TX","t","Lubbock-Levelland, TX",FALSE,FALSE,FALSE
"US100","999","USA92","USA","Macon-Warner Robins-Fort Valley, GA","Macon-Warner Robins-Fort Valley, GA","Macon-Warner Robins-Fort Valley, GA","t","Macon-Warner Robins-Fort Valley, GA",FALSE,FALSE,FALSE
"US101","999","USA92","USA","Madison-Baraboo, WI","Madison-Baraboo, WI","Madison-Baraboo, WI","t","Madison-Baraboo, WI",FALSE,FALSE,FALSE
"US102","999","USA92","USA","Marinette, WI-MI","Marinette, WI-MI","Marinette, WI-MI","t","Marinette, WI-MI",FALSE,FALSE,FALSE
"US103","999","USA92","USA","Mason City, IA","Mason City, IA","Mason City, IA","t","Mason City, IA",FALSE,FALSE,FALSE
"US104","999","USA92","USA","McAllen-Edinburg-Pharr, TX","McAllen-Edinburg-Pharr, TX","McAllen-Edinburg-Pharr, TX","t","McAllen-Edinburg-Pharr, TX",FALSE,FALSE,FALSE
"US105","999","USA92","USA","Memphis, TN-MS-AR","Memphis, TN-MS-AR","Memphis, TN-MS-AR","t","Memphis, TN-MS-AR",FALSE,FALSE,FALSE
"US106","999","USA92","USA","Miami-Fort Lauderdale-Miami Beach, FL","Miami-Fort Lauderdale-Miami Beach, FL","Miami-Fort Lauderdale-Miami Beach, FL","t","Miami-Fort Lauderdale-Miami Beach, FL",FALSE,FALSE,FALSE
"US107","999","USA92","USA","Midland-Odessa, TX","Midland-Odessa, TX","Midland-Odessa, TX","t","Midland-Odessa, TX",FALSE,FALSE,FALSE
"US108","999","USA92","USA","Milwaukee-Racine-Waukesha, WI","Milwaukee-Racine-Waukesha, WI","Milwaukee-Racine-Waukesha, WI","t","Milwaukee-Racine-Waukesha, WI",FALSE,FALSE,FALSE
"US109","999","USA92","USA","Minneapolis-St. Paul-St. Cloud, MN-WI","Minneapolis-St. Paul-St. Cloud, MN-WI","Minneapolis-St. Paul-St. Cloud, MN-WI","t","Minneapolis-St. Paul-St. Cloud, MN-WI",FALSE,FALSE,FALSE
"US110","999","USA92","USA","Minot, ND","Minot, ND","Minot, ND","t","Minot, ND",FALSE,FALSE,FALSE
"US111","999","USA92","USA","Missoula, MT","Missoula, MT","Missoula, MT","t","Missoula, MT",FALSE,FALSE,FALSE
"US112","999","USA92","USA","Mobile-Daphne-Fairhope, AL","Mobile-Daphne-Fairhope, AL","Mobile-Daphne-Fairhope, AL","t","Mobile-Daphne-Fairhope, AL",FALSE,FALSE,FALSE
"US113","999","USA92","USA","Monroe-Bastrop, LA","Monroe-Bastrop, LA","Monroe-Bastrop, LA","t","Monroe-Bastrop, LA",FALSE,FALSE,FALSE
"US114","999","USA92","USA","Montgomery-Alexander City, AL","Montgomery-Alexander City, AL","Montgomery-Alexander City, AL","t","Montgomery-Alexander City, AL",FALSE,FALSE,FALSE
"US115","999","USA92","USA","Myrtle Beach-Conway-Georgetown, SC","Myrtle Beach-Conway-Georgetown, SC","Myrtle Beach-Conway-Georgetown, SC","t","Myrtle Beach-Conway-Georgetown, SC",FALSE,FALSE,FALSE
"US116","999","USA92","USA","Nashville-Davidson--Murfreesboro--Columbia, TN","Nashville-Davidson--Murfreesboro--Columbia, TN","Nashville-Davidson--Murfreesboro--Columbia, TN","t","Nashville-Davidson--Murfreesboro--Columbia, TN",FALSE,FALSE,FALSE
"US117","999","USA92","USA","New Orleans-Metairie-Bogalusa, LA","New Orleans-Metairie-Bogalusa, LA","New Orleans-Metairie-Bogalusa, LA","t","New Orleans-Metairie-Bogalusa, LA",FALSE,FALSE,FALSE
"US118","999","USA92","USA","New York-Newark-Bridgeport, NY-NJ-CT-PA","New York-Newark-Bridgeport, NY-NJ-CT-PA","New York-Newark-Bridgeport, NY-NJ-CT-PA","t","New York-Newark-Bridgeport, NY-NJ-CT-PA",FALSE,FALSE,FALSE
"US119","999","USA92","USA","Oklahoma City-Shawnee, OK","Oklahoma City-Shawnee, OK","Oklahoma City-Shawnee, OK","t","Oklahoma City-Shawnee, OK",FALSE,FALSE,FALSE
"US120","999","USA92","USA","Omaha-Council Bluffs-Fremont, NE-IA","Omaha-Council Bluffs-Fremont, NE-IA","Omaha-Council Bluffs-Fremont, NE-IA","t","Omaha-Council Bluffs-Fremont, NE-IA",FALSE,FALSE,FALSE
"US121","999","USA92","USA","Orlando-The Villages, FL","Orlando-The Villages, FL","Orlando-The Villages, FL","t","Orlando-The Villages, FL",FALSE,FALSE,FALSE
"US122","999","USA92","USA","Paducah, KY-IL","Paducah, KY-IL","Paducah, KY-IL","t","Paducah, KY-IL",FALSE,FALSE,FALSE
"US123","999","USA92","USA","Panama City-Lynn Haven, FL","Panama City-Lynn Haven, FL","Panama City-Lynn Haven, FL","t","Panama City-Lynn Haven, FL",FALSE,FALSE,FALSE
"US124","999","USA92","USA","Pendleton-Hermiston, OR","Pendleton-Hermiston, OR","Pendleton-Hermiston, OR","t","Pendleton-Hermiston, OR",FALSE,FALSE,FALSE
"US125","999","USA92","USA","Pensacola-Ferry Pass-Brent, FL","Pensacola-Ferry Pass-Brent, FL","Pensacola-Ferry Pass-Brent, FL","t","Pensacola-Ferry Pass-Brent, FL",FALSE,FALSE,FALSE
"US126","999","USA92","USA","Peoria-Canton, IL","Peoria-Canton, IL","Peoria-Canton, IL","t","Peoria-Canton, IL",FALSE,FALSE,FALSE
"US127","999","USA92","USA","Philadelphia-Camden-Vineland, PA-NJ-DE-MD","Philadelphia-Camden-Vineland, PA-NJ-DE-MD","Philadelphia-Camden-Vineland, PA-NJ-DE-MD","t","Philadelphia-Camden-Vineland, PA-NJ-DE-MD",FALSE,FALSE,FALSE
"US128","999","USA92","USA","Phoenix-Mesa-Scottsdale, AZ","Phoenix-Mesa-Scottsdale, AZ","Phoenix-Mesa-Scottsdale, AZ","t","Phoenix-Mesa-Scottsdale, AZ",FALSE,FALSE,FALSE
"US129","999","USA92","USA","Pittsburgh-New Castle, PA","Pittsburgh-New Castle, PA","Pittsburgh-New Castle, PA","t","Pittsburgh-New Castle, PA",FALSE,FALSE,FALSE
"US130","999","USA92","USA","Portland-Lewiston-South Portland, ME","Portland-Lewiston-South Portland, ME","Portland-Lewiston-South Portland, ME","t","Portland-Lewiston-South Portland, ME",FALSE,FALSE,FALSE
"US131","999","USA92","USA","Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Beaverton, OR-WA","t","Portland-Vancouver-Beaverton, OR-WA",FALSE,FALSE,FALSE
"US132","999","USA92","USA","Pueblo, CO","Pueblo, CO","Pueblo, CO","t","Pueblo, CO",FALSE,FALSE,FALSE
"US133","999","USA92","USA","Raleigh-Durham-Cary, NC","Raleigh-Durham-Cary, NC","Raleigh-Durham-Cary, NC","t","Raleigh-Durham-Cary, NC",FALSE,FALSE,FALSE
"US134","999","USA92","USA","Rapid City, SD","Rapid City, SD","Rapid City, SD","t","Rapid City, SD",FALSE,FALSE,FALSE
"US135","999","USA92","USA","Redding, CA","Redding, CA","Redding, CA","t","Redding, CA",FALSE,FALSE,FALSE
"US136","999","USA92","USA","Reno-Sparks, NV","Reno-Sparks, NV","Reno-Sparks, NV","t","Reno-Sparks, NV",FALSE,FALSE,FALSE
"US137","999","USA92","USA","Richmond, VA","Richmond, VA","Richmond, VA","t","Richmond, VA",FALSE,FALSE,FALSE
"US138","999","USA92","USA","Roanoke, VA","Roanoke, VA","Roanoke, VA","t","Roanoke, VA",FALSE,FALSE,FALSE
