id,geo,obsvalue,indicator,freq,obstime,unit,geo_source
28712,AT226,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28713,AT311,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28714,AT312,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28715,AT335,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28716,AT341,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28717,AT342,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28718,BE100,0.12,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28719,DE94A,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28720,DE94B,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28721,DE94C,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28722,DE94D,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28723,SK01,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28724,UKC1,0.04,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28725,UKC2,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28726,UKF3,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28727,UKH2,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28728,AT313,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28729,DE406,0.08,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28730,DE407,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28731,BG412,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28732,SE31,0.24,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28733,BE334,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28734,BE335,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28735,BE336,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28736,UKD1,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28737,UKD3,0.16,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28738,UKE2,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28739,SI03,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28740,AL022,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28741,AL034,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28742,UKJ3,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28743,UKK3,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28744,AL031,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28745,AL032,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28746,AL035,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28747,SE23,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28748,AT224,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28749,AT225,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28750,BE211,1.52,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28751,BG315,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28752,BG321,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28753,AL033,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28754,AT111,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28755,AT112,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28756,AT113,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28757,BE212,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28758,BE213,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28759,BE221,0.04,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28760,BE222,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28761,BG341,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28762,UKE3,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28763,AT121,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28764,AT122,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28765,UKD4,0.12,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28766,UKE4,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28767,UKG3,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28768,AT123,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28769,AT124,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28770,SE32,0.2,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28771,SE33,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28772,UKJ4,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28773,BE223,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28774,UKK4,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28775,BE341,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28776,AT125,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28777,AT211,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28778,BE231,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28779,BE232,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28780,BE233,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28781,BE234,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28782,BE235,0.08,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28783,BE236,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28784,BG342,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28785,BG343,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28786,DE911,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28787,AT212,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28788,AT126,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28789,BE241,0.04,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28790,BE242,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28791,BE342,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28792,BE343,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28793,BE344,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28794,BE345,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28795,AT127,0.28,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28796,AT130,0.16,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28797,AL013,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28798,AL015,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28799,UKD6,0.08,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28800,UKD7,0.12,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28801,BE251,0.04,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28802,UKF1,0.2,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28803,AT213,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28804,AT221,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28805,AT222,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28806,UKK1,0.08,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28807,BE252,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28808,BE351,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28809,BE352,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28810,BG322,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28811,AL014,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28812,AL011,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28813,AL012,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28814,AL021,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28815,BE253,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28816,BE254,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28817,BE255,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28818,BE256,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28819,BE257,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28820,BE258,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28821,BG323,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28822,UKF2,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28823,BE310,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28824,BE321,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28825,BE322,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28826,BE323,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28827,BE324,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28828,BG324,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28829,BG325,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28830,DE913,0.16,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28831,SE22,0.56,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28832,UKE1,0.24,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28833,BG344,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28834,BG411,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28835,DE912,0.4,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28836,UKK2,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28837,BE325,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28838,UKI7,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28839,UKI3,0.36,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28840,UKI4,0.32,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28841,UKI5,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28842,BE326,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28843,BE327,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28844,BE331,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28845,BE332,0.04,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28846,UKI6,0.28,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28847,BG422,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28848,CH051,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28849,ES432,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28850,DE246,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28851,DE247,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28852,DE248,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28853,DE265,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28854,DE266,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28855,DE267,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28856,CH052,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28857,CH053,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28858,CH054,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28859,DE111,0.2,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28860,CZ010,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28861,ES511,0.8,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28862,DE12C,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28863,DE131,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28864,DE132,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28865,DE147,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28866,DE148,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28867,DE149,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28868,DE211,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28869,CZ042,0.2,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28870,HR04A,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28871,ES613,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28872,DE21K,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28873,DE21L,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28874,DE21M,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28875,DE235,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28876,DE236,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28877,DE237,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28878,BG423,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28879,BG424,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28880,ES512,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28881,DE249,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28882,DE24A,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28883,DE24B,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28884,DE24C,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28885,DE25C,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28886,DE261,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28887,DE262,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28888,DE263,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28889,DE264,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28890,DE212,0.12,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28891,DE213,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28892,CH055,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28893,ES513,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28894,DE133,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28895,DE134,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28896,DE135,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28897,DE136,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28898,DE214,0.04,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28899,DE215,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28900,DE216,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28901,DE217,0.04,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28902,CZ051,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28903,BG425,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28904,ES514,0.08,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28905,ES521,0.04,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28906,DE21N,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28907,DE221,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28908,DE222,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28909,DE223,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28910,DE224,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28911,DE225,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28912,DE238,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28913,DE239,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28914,DE268,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28915,CH056,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28916,ES522,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28917,ES531,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28918,DE24D,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28919,DE251,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28920,DE252,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28921,DE253,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28922,DE254,0.04,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28923,DE255,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28924,DE137,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28925,DE269,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28926,DE26A,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28927,DE218,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28928,ES532,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28929,ES533,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28930,DE138,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28931,DE139,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28932,DE226,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28933,DE219,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28934,DE21A,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28935,DE21B,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28936,CZ020,0.12,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28937,CZ052,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28938,ES611,0.12,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28939,ES612,0.08,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28940,ES706,,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28941,DE227,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28942,DE228,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28943,BG413,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28944,BG414,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28945,CH011,0.04,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28946,ES707,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28947,ES708,,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28948,ES709,,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28949,FI196,0.04,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28950,DE256,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28951,DE257,0.04,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28952,DE258,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28953,CH025,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28954,CH031,0.04,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28955,CH032,0.2,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28956,CH063,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28957,ES241,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28958,DE13A,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28959,DE141,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28960,DE142,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28961,DE143,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28962,CH064,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28963,CH065,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28964,CH066,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28965,BG415,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28966,ES523,0.4,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28967,DE229,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28968,DE22A,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28969,DE22B,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28970,CZ032,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28971,ES412,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28972,ES413,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28973,DE259,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28974,DE25A,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28975,DE25B,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28976,DE144,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28977,BG421,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28978,CH033,0.04,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28979,ES419,0.04,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28980,HR037,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28981,HU110,0.04,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28982,HR048,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28983,HR049,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28984,DE145,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28985,DE146,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28986,CH040,0.08,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28987,CH070,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28988,ES425,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28989,DE128,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28990,DE129,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28991,DE12A,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28992,DE12B,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28993,DE22C,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28994,DE231,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28995,DE232,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28996,DE233,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28997,DE234,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28998,CY000,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
28999,CZ041,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
29000,ES431,0.0,"MSZ, built spaces, non-residential, building height > 30m",,2018,km2,NUTS2016
