,geo,freq,obsTime,indicator,obsValue,unit
5375,DED45,6 years,2018,fraction green urban area,1.0222683590551205,percentage
5376,DED51,6 years,2018,fraction green urban area,5.5938023855779,percentage
5377,DEA34,6 years,2018,fraction green urban area,0.521523325868184,percentage
5378,DEE09,6 years,2018,fraction green urban area,0.0,percentage
5379,DEE0A,6 years,2018,fraction green urban area,0.0597444595338701,percentage
5380,DEA1F,6 years,2018,fraction green urban area,1.0460223265864927,percentage
5381,DE40D,6 years,2018,fraction green urban area,0.0,percentage
5382,DEG0J,6 years,2018,fraction green urban area,0.120823708429006,percentage
5383,DEG0K,6 years,2018,fraction green urban area,0.0,percentage
5384,DEB3H,6 years,2018,fraction green urban area,0.0,percentage
5385,DEB3I,6 years,2018,fraction green urban area,0.2453730646843718,percentage
5386,DEB3J,6 years,2018,fraction green urban area,0.256827041584973,percentage
5387,DE401,6 years,2018,fraction green urban area,0.1673203293745946,percentage
5388,DE40E,6 years,2018,fraction green urban area,0.2532164329828542,percentage
5389,DE40G,6 years,2018,fraction green urban area,0.1528600761206931,percentage
5390,DEF04,6 years,2018,fraction green urban area,0.4899134999726086,percentage
5391,DE725,6 years,2018,fraction green urban area,0.0,percentage
5392,DE113,6 years,2018,fraction green urban area,0.4888683014139751,percentage
5393,DE80N,6 years,2018,fraction green urban area,0.2174399088853836,percentage
5394,DE275,6 years,2018,fraction green urban area,0.1007766085551237,percentage
5395,DEE04,6 years,2018,fraction green urban area,0.0,percentage
5396,DEE05,6 years,2018,fraction green urban area,0.0,percentage
5397,DEA45,6 years,2018,fraction green urban area,0.0070676656505543,percentage
5398,DE25B,6 years,2018,fraction green urban area,0.1146288957593138,percentage
5399,DE144,6 years,2018,fraction green urban area,1.1326817391869386,percentage
5400,DE27A,6 years,2018,fraction green urban area,0.0,percentage
5401,DE27B,6 years,2018,fraction green urban area,0.0,percentage
5402,DEG09,6 years,2018,fraction green urban area,0.0,percentage
5403,DEG0A,6 years,2018,fraction green urban area,0.0,percentage
5404,DEG0B,6 years,2018,fraction green urban area,0.0,percentage
5405,DEA57,6 years,2018,fraction green urban area,0.0,percentage
5406,DEA58,6 years,2018,fraction green urban area,0.4497201669481253,percentage
5407,DE91C,6 years,2018,fraction green urban area,0.4549355071725889,percentage
5408,DED52,6 years,2018,fraction green urban area,0.6429417654137747,percentage
5409,DED53,6 years,2018,fraction green urban area,0.1946486689017983,percentage
5410,DEC06,6 years,2018,fraction green urban area,0.0,percentage
5411,DED21,6 years,2018,fraction green urban area,2.583305606555029,percentage
5412,DE27C,6 years,2018,fraction green urban area,0.0,percentage
5413,DE22A,6 years,2018,fraction green urban area,0.0,percentage
5414,DE22B,6 years,2018,fraction green urban area,0.0,percentage
5415,DEE01,6 years,2018,fraction green urban area,1.0654899826563262,percentage
5416,DEA46,6 years,2018,fraction green urban area,0.0,percentage
5417,DEA47,6 years,2018,fraction green urban area,0.2550563107052252,percentage
5418,DEA51,6 years,2018,fraction green urban area,4.274433490114354,percentage
5419,DEA52,6 years,2018,fraction green urban area,2.573001281501564,percentage
5420,DEA53,6 years,2018,fraction green urban area,0.4877060028244612,percentage
5421,DEG0L,6 years,2018,fraction green urban area,0.3104438606111299,percentage
5422,DEG0M,6 years,2018,fraction green urban area,0.2259990646776873,percentage
5423,DEG0N,6 years,2018,fraction green urban area,,percentage
5424,DE403,6 years,2018,fraction green urban area,0.8181273889130092,percentage
5425,DE404,6 years,2018,fraction green urban area,1.8252553174611024,percentage
5426,DE405,6 years,2018,fraction green urban area,0.3790618759374908,percentage
5427,DE40H,6 years,2018,fraction green urban area,0.1806316792408356,percentage
5428,DE40I,6 years,2018,fraction green urban area,0.0,percentage
5429,DE501,6 years,2018,fraction green urban area,3.478893323508188,percentage
5430,DE502,6 years,2018,fraction green urban area,2.2906857711190782,percentage
5431,DE11D,6 years,2018,fraction green urban area,0.0,percentage
5432,DE121,6 years,2018,fraction green urban area,,percentage
5433,DE734,6 years,2018,fraction green urban area,0.454096111779913,percentage
5434,DEF0B,6 years,2018,fraction green urban area,0.2757229626636298,percentage
5435,DE117,6 years,2018,fraction green urban area,0.8172744145884204,percentage
5436,DE118,6 years,2018,fraction green urban area,0.2373421712771806,percentage
5437,DE122,6 years,2018,fraction green urban area,1.938211020419768,percentage
5438,DE123,6 years,2018,fraction green urban area,0.2743336561371032,percentage
5439,DE735,6 years,2018,fraction green urban area,0.0,percentage
5440,DE736,6 years,2018,fraction green urban area,0.0,percentage
5441,DEG01,6 years,2018,fraction green urban area,1.0345905504280657,percentage
5442,DEG02,6 years,2018,fraction green urban area,0.9144753342227468,percentage
5443,DEG03,6 years,2018,fraction green urban area,1.004354086908612,percentage
5444,DEG04,6 years,2018,fraction green urban area,0.0,percentage
5445,DEG05,6 years,2018,fraction green urban area,2.587750380721751,percentage
5446,DEB1B,6 years,2018,fraction green urban area,0.0,percentage
5447,DEB1C,6 years,2018,fraction green urban area,0.0,percentage
5448,DEB1D,6 years,2018,fraction green urban area,0.0,percentage
5449,DEB21,6 years,2018,fraction green urban area,0.8256934585313117,percentage
5450,DE26B,6 years,2018,fraction green urban area,0.1072509434929667,percentage
5451,DE26C,6 years,2018,fraction green urban area,0.2649402003499955,percentage
5452,DE271,6 years,2018,fraction green urban area,2.44255006003932,percentage
5453,DE272,6 years,2018,fraction green urban area,,percentage
5454,DE273,6 years,2018,fraction green urban area,0.7241131961508072,percentage
5455,DED41,6 years,2018,fraction green urban area,3.044026484706304,percentage
5456,DEF0C,6 years,2018,fraction green urban area,0.1279277897686261,percentage
5457,DED42,6 years,2018,fraction green urban area,0.0056975279585421,percentage
5458,DED43,6 years,2018,fraction green urban area,0.0,percentage
5459,DE408,6 years,2018,fraction green urban area,0.2975106535209842,percentage
5460,DE409,6 years,2018,fraction green urban area,0.4291964245982413,percentage
5461,DE40A,6 years,2018,fraction green urban area,0.4059751330801305,percentage
5462,DEE0C,6 years,2018,fraction green urban area,0.0179752159438294,percentage
5463,DEG06,6 years,2018,fraction green urban area,0.0,percentage
5464,DEG07,6 years,2018,fraction green urban area,,percentage
5465,DEG0P,6 years,2018,fraction green urban area,0.0,percentage
5466,DE402,6 years,2018,fraction green urban area,1.1616664735557405,percentage
5467,LV,6 years,2018,fraction green urban area,0.2995235369792374,percentage
5468,LV0,6 years,2018,fraction green urban area,0.2995235369792374,percentage
5469,LV00,6 years,2018,fraction green urban area,0.2995235369792374,percentage
5470,LV007,6 years,2018,fraction green urban area,0.2414182227369092,percentage
5471,LV009,6 years,2018,fraction green urban area,0.0957781946928753,percentage
5472,LV006,6 years,2018,fraction green urban area,4.36890746165873,percentage
5473,LV005,6 years,2018,fraction green urban area,0.0738874791271576,percentage
5474,LV008,6 years,2018,fraction green urban area,0.0,percentage
5475,LV003,6 years,2018,fraction green urban area,0.1185977109331354,percentage
5476,LU,6 years,2018,fraction green urban area,0.3103885349166639,percentage
5477,LU0,6 years,2018,fraction green urban area,0.3103885349166639,percentage
5478,LU00,6 years,2018,fraction green urban area,0.3103885349166639,percentage
5479,LU000,6 years,2018,fraction green urban area,0.3103885349166639,percentage
5480,IS,6 years,2018,fraction green urban area,0.0355826361799519,percentage
5481,IS0,6 years,2018,fraction green urban area,0.0355826361799519,percentage
5482,IS00,6 years,2018,fraction green urban area,0.0355826361799519,percentage
5483,IS002,6 years,2018,fraction green urban area,0.003773490071845,percentage
5484,IS001,6 years,2018,fraction green urban area,0.1548089732954273,percentage
5485,ES,6 years,2018,fraction green urban area,0.4753110090278286,percentage
5486,ES4,6 years,2018,fraction green urban area,0.1871633373371881,percentage
5487,ES7,6 years,2018,fraction green urban area,0.17555212382232,percentage
5488,ES53,6 years,2018,fraction green urban area,0.361884838579661,percentage
5489,ES6,6 years,2018,fraction green urban area,0.2453860199859833,percentage
5490,ES5,6 years,2018,fraction green urban area,0.6248084489587092,percentage
5491,ES2,6 years,2018,fraction green urban area,0.3790903316831074,percentage
5492,ES1,6 years,2018,fraction green urban area,0.3501515268404573,percentage
5493,ES3,6 years,2018,fraction green urban area,2.0612111534713145,percentage
5494,ES61,6 years,2018,fraction green urban area,0.2585393809834468,percentage
5495,ES62,6 years,2018,fraction green urban area,0.1786052675483005,percentage
5496,ES63,6 years,2018,fraction green urban area,,percentage
5497,ES64,6 years,2018,fraction green urban area,,percentage
5498,ES11,6 years,2018,fraction green urban area,0.2706191216418394,percentage
5499,ES13,6 years,2018,fraction green urban area,0.8149343601367672,percentage
5500,ES42,6 years,2018,fraction green urban area,0.1475247163246274,percentage
5501,ES43,6 years,2018,fraction green urban area,0.1006399643354575,percentage
5502,ES41,6 years,2018,fraction green urban area,0.3022581622530695,percentage
5503,ES22,6 years,2018,fraction green urban area,0.319196713206427,percentage
5504,ES12,6 years,2018,fraction green urban area,0.3968851186300298,percentage
5505,ES52,6 years,2018,fraction green urban area,0.6982178856234131,percentage
5506,ES21,6 years,2018,fraction green urban area,0.4569140007926422,percentage
5507,ES24,6 years,2018,fraction green urban area,0.2622521485266932,percentage
5508,ES30,6 years,2018,fraction green urban area,2.0612111534713145,percentage
5509,ES70,6 years,2018,fraction green urban area,0.17555212382232,percentage
5510,ES51,6 years,2018,fraction green urban area,0.71598024173268,percentage
5511,ES23,6 years,2018,fraction green urban area,0.7691901674146719,percentage
5512,ES512,6 years,2018,fraction green urban area,0.3102523058376251,percentage
5513,ES532,6 years,2018,fraction green urban area,0.4484734162945764,percentage
5514,ES533,6 years,2018,fraction green urban area,,percentage
5515,ES511,6 years,2018,fraction green urban area,0.8591191423956687,percentage
5516,ES431,6 years,2018,fraction green urban area,0.1140896202346434,percentage
5517,ES523,6 years,2018,fraction green urban area,0.6607869127102453,percentage
5518,ES613,6 years,2018,fraction green urban area,0.1670836323152313,percentage
5519,ES514,6 years,2018,fraction green urban area,0.6896323369681286,percentage
5520,ES521,6 years,2018,fraction green urban area,0.778696421871991,percentage
5521,ES432,6 years,2018,fraction green urban area,0.0634096291627349,percentage
5522,ES611,6 years,2018,fraction green urban area,0.3351697941916884,percentage
5523,ES612,6 years,2018,fraction green urban area,0.1796980049418786,percentage
5524,ES706,6 years,2018,fraction green urban area,,percentage
5525,ES522,6 years,2018,fraction green urban area,0.3892359746292607,percentage
5526,ES531,6 years,2018,fraction green urban area,0.0647065508297569,percentage
5527,ES513,6 years,2018,fraction green urban area,0.1804982621511971,percentage
5528,ES425,6 years,2018,fraction green urban area,0.1396094509081651,percentage
5529,ES241,6 years,2018,fraction green urban area,0.0,percentage
5530,ES120,6 years,2018,fraction green urban area,0.3968851186300298,percentage
5531,ES707,6 years,2018,fraction green urban area,,percentage
5532,ES412,6 years,2018,fraction green urban area,0.1449171417568462,percentage
5533,ES114,6 years,2018,fraction green urban area,0.5391767885531695,percentage
5534,ES708,6 years,2018,fraction green urban area,0.0801694749077443,percentage
5535,ES113,6 years,2018,fraction green urban area,0.0880317630339351,percentage
5536,ES419,6 years,2018,fraction green urban area,0.2249024234389683,percentage
5537,ES111,6 years,2018,fraction green urban area,0.2287283187683511,percentage
5538,ES709,6 years,2018,fraction green urban area,0.1804425456186112,percentage
5539,ES417,6 years,2018,fraction green urban area,,percentage
5540,ES112,6 years,2018,fraction green urban area,0.0231238012207057,percentage
5541,ES243,6 years,2018,fraction green urban area,0.2785000857592843,percentage
5542,ES413,6 years,2018,fraction green urban area,0.1673893073134191,percentage
5543,ES300,6 years,2018,fraction green urban area,2.0612111534713145,percentage
5544,ES616,6 years,2018,fraction green urban area,0.0883345598689551,percentage
5545,ES617,6 years,2018,fraction green urban area,0.3134326473967043,percentage
5546,ES411,6 years,2018,fraction green urban area,0.1757640440685692,percentage
5547,ES220,6 years,2018,fraction green urban area,0.319196713206427,percentage
5548,ES618,6 years,2018,fraction green urban area,0.3720484283290989,percentage
5549,ES213,6 years,2018,fraction green urban area,0.6046450694965042,percentage
5550,ES423,6 years,2018,fraction green urban area,0.0672763952935732,percentage
5551,ES620,6 years,2018,fraction green urban area,0.1786052675483005,percentage
5552,ES630,6 years,2018,fraction green urban area,,percentage
5553,ES640,6 years,2018,fraction green urban area,,percentage
5554,ES703,6 years,2018,fraction green urban area,,percentage
5555,ES704,6 years,2018,fraction green urban area,,percentage
5556,ES705,6 years,2018,fraction green urban area,0.2429267913841484,percentage
5557,ES614,6 years,2018,fraction green urban area,0.1125548305037307,percentage
5558,ES615,6 years,2018,fraction green urban area,0.2156030280970205,percentage
5559,ES418,6 years,2018,fraction green urban area,0.9141541469443905,percentage
