date,unit,gap_model_scale,is_pre,is_post
2022-05-01,RS->DE,-326.48081047389724,0,1
2022-06-01,RS->DE,-362.5644301675634,0,1
2022-07-01,RS->DE,-383.62457940660397,0,1
2022-08-01,RS->DE,-283.04688175866704,0,1
2022-09-01,RS->DE,-288.9040888171635,0,1
2022-10-01,RS->DE,-429.18269603682893,0,1
2022-11-01,RS->DE,-205.16664300947832,0,1
2022-12-01,RS->DE,-355.2372524737816,0,1
2019-01-01,US->DE,-355.3163128119372,1,0
2019-02-01,US->DE,-388.53268640951046,1,0
2019-03-01,US->DE,-8.570634064422848,1,0
2019-04-01,US->DE,-402.42443941797137,1,0
2019-05-01,US->DE,-873.4714076358414,1,0
2019-06-01,US->DE,642.5992122003263,1,0
2019-07-01,US->DE,680.9175304996643,1,0
2019-08-01,US->DE,1367.3635401914944,1,0
2019-09-01,US->DE,257.79516450125357,1,0
2019-10-01,US->DE,-500.15220109766415,1,0
2019-11-01,US->DE,-520.7370554993968,1,0
2019-12-01,US->DE,138.30083892660514,1,0
2020-01-01,US->DE,-482.01044016090873,1,0
2020-02-01,US->DE,-446.2320042060546,1,0
2020-03-01,US->DE,-634.6364845212547,1,0
2020-04-01,US->DE,-169.8046674309021,1,0
2020-05-01,US->DE,77.93990345073735,1,0
2020-06-01,US->DE,225.26439540348156,1,0
2020-07-01,US->DE,226.21522697195564,1,0
2020-08-01,US->DE,8.181292247521469,1,0
2020-09-01,US->DE,967.4579742569822,1,0
2020-10-01,US->DE,405.56022950506986,1,0
2020-11-01,US->DE,256.0441411085526,1,0
2020-12-01,US->DE,-516.2869403795207,1,0
2021-01-01,US->DE,164.23339869083838,1,0
2021-02-01,US->DE,146.9363129392732,1,0
2021-03-01,US->DE,496.21218119670766,1,0
2021-04-01,US->DE,97.5285432912408,1,0
2021-05-01,US->DE,93.21134661510814,1,0
2021-06-01,US->DE,601.1800744491186,1,0
2021-07-01,US->DE,14.571811251420968,1,0
2021-08-01,US->DE,561.7844257282127,1,0
2021-09-01,US->DE,-373.4508492637606,1,0
2021-10-01,US->DE,-444.73051778025365,1,0
2021-11-01,US->DE,-514.8178079320114,1,0
2021-12-01,US->DE,-688.2700653614102,0,1
2022-01-01,US->DE,-985.0745315459621,0,1
2022-02-01,US->DE,-605.5788321083792,0,1
2022-03-01,US->DE,-961.201922232337,0,1
2022-04-01,US->DE,-394.8690424416468,0,1
2022-05-01,US->DE,-1182.7021302651947,0,1
2022-06-01,US->DE,-1122.7040791035492,0,1
2022-07-01,US->DE,-372.4316531762988,0,1
2022-08-01,US->DE,-162.57973466310204,0,1
2022-09-01,US->DE,-194.71001518306548,0,1
2022-10-01,US->DE,-737.7531379327838,0,1
2022-11-01,US->DE,-1308.1941394057467,0,1
2022-12-01,US->DE,-982.2288606925645,0,1
2019-01-01,TR->AF,-90.61682383993525,1,0
2019-02-01,TR->AF,-83.4995261052386,1,0
2019-03-01,TR->AF,-296.0267384450383,1,0
2019-04-01,TR->AF,386.23907929491133,1,0
2019-05-01,TR->AF,-38.43224786508131,1,0
2019-06-01,TR->AF,-586.1682774817818,1,0
2019-07-01,TR->AF,-78.7347602017112,1,0
2019-08-01,TR->AF,-186.8546005731214,1,0
2019-09-01,TR->AF,-360.1526638559526,1,0
2019-10-01,TR->AF,1052.7119279781969,1,0
2019-11-01,TR->AF,1092.314061872255,1,0
2019-12-01,TR->AF,875.3815158525922,1,0
2020-01-01,TR->AF,230.82612944384073,1,0
2020-02-01,TR->AF,180.47466115588304,1,0
2020-03-01,TR->AF,34.583345692260764,1,0
2020-04-01,TR->AF,356.19043287869204,1,0
2020-05-01,TR->AF,236.8500386869223,1,0
2020-06-01,TR->AF,-69.3391079105661,1,0
2020-07-01,TR->AF,4.855916213754995,1,0
2020-08-01,TR->AF,-212.96448933957186,1,0
2020-09-01,TR->AF,-549.1545705337069,1,0
2020-10-01,TR->AF,-297.5072373375424,1,0
2020-11-01,TR->AF,-454.3904381608877,1,0
2020-12-01,TR->AF,-842.211278857887,1,0
2021-01-01,TR->AF,-186.6686150104415,1,0
2021-02-01,TR->AF,141.9486330202244,1,0
2021-03-01,TR->AF,-37.44777977916874,1,0
2021-04-01,TR->AF,682.26912055284,1,0
2021-05-01,TR->AF,305.75791176489406,1,0
2021-06-01,TR->AF,244.85686111409518,1,0
2021-07-01,TR->AF,442.5232967422986,1,0
2021-08-01,TR->AF,499.32989566817264,1,0
2021-09-01,TR->AF,-130.30847511476964,1,0
2021-10-01,TR->AF,-221.01228727243006,1,0
2021-11-01,TR->AF,-310.3329795269399,1,0
2021-12-01,TR->AF,-563.0421090587721,0,1
2022-01-01,TR->AF,-616.5465957351041,0,1
2022-02-01,TR->AF,-416.1394268292945,0,1
2022-03-01,TR->AF,-406.04202110232256,0,1
2022-04-01,TR->AF,-269.0373525171567,0,1
2022-05-01,TR->AF,1255.408168412323,0,1
2022-06-01,TR->AF,1404.907138775413,0,1
2022-07-01,TR->AF,2126.341110549227,0,1
2022-08-01,TR->AF,2024.7911924402088,0,1
2022-09-01,TR->AF,2470.7795314925443,0,1
2022-10-01,TR->AF,1568.6789093720668,0,1
2022-11-01,TR->AF,2715.735324435142,0,1
2022-12-01,TR->AF,458.038466554357,0,1
2019-01-01,TR->FR,-84.77215734112951,1,0
2019-02-01,TR->FR,68.55009618953795,1,0
2019-03-01,TR->FR,-61.00981894834945,1,0
2019-04-01,TR->FR,65.49111789151414,1,0
2019-05-01,TR->FR,113.02109603383087,1,0
2019-06-01,TR->FR,13.190350503586615,1,0
2019-07-01,TR->FR,-59.34657509059957,1,0
2019-08-01,TR->FR,-103.61480629025482,1,0
2019-09-01,TR->FR,91.34321884929295,1,0
2019-10-01,TR->FR,-2.1904738793798515,1,0
2019-11-01,TR->FR,75.51502275541088,1,0
2019-12-01,TR->FR,-72.90943064884345,1,0
2020-01-01,TR->FR,-86.92840249930805,1,0
